restaurant_id,location_id,rest_type_id,listing_id,listing_city_id,name,address,phone,url,cost_for_two
39515,59,4,2,11,"""Chikpet Donne Biriyani House""","""Next To TVS Tyres, Dr Rajkumar Road, Rajajinagar, Bangalore""","""080 48141576""","""https://www.zomato.com/bangalore/chikpet-donne-biriyani-house-rajajinagar?context=eyJzZSI6eyJlIjpbIjUxOTY3IiwiMTg0NjAwNTAiLCIxODQ4OTEzMiIsIjE4MzY5ODQyIiwxODU1NTA2NSwiMTgzMTM1MjMiLCI1Mzc2OSIsIjUyNDU5IiwiMTg1NjUwODIiLCIxODcwNzQ3MiIsIjE4NDE0MzQ1IiwiNTU5NjMiLCIxODUwMzQzOSIsIjYxMzM1IiwiMTg2MTc5NTYiLCIxODcwNDc4NiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gTWFsbGVzaHdhcmFtIn19""",400
20431,7,53,2,15,"""Rustic Treats""","""13-A, 32nd Cross, 7th Block, Jayanagar, Bangalore""","""+91 9946666099""","""https://www.zomato.com/bangalore/rustic-treats-jayanagar?context=eyJzZSI6eyJlIjpbIjE4Nzk2NzE0IiwiNjAzOTUiLCIxODg5MzQyMiIsIjE4NzI1NTUzIiwxODU5OTU0OCwiMTg1OTM4MjciLCIxODUzNzc1MiIsIjE4NTk1OTAyIiwiMTg3MTI1ODUiLCI1MDgyNCIsIjE4NjM1NTg1IiwiMTg2NDIzNTkiLCI1NDQ1NiIsIjE4NzQ0MjYzIiwiMTg3MDcwNzkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpheWFuYWdhciJ9fQ==""",400
9496,8,47,2,7,"""Eatery Have U Been""","""767-768, 16th Main Road, MCHS Colony, Stage 2, BTM 2nd Stage, Bangalore""","""+91 9743524748""","""https://www.zomato.com/bangalore/eatery-have-u-been-btm?context=eyJzZSI6eyJlIjpbIjYxMDI3IiwiMTg0NTkxODEiLCIxODY5OTIxNyIsIjE4NjgyNzg2IiwxODY0MDA5MSwiMTg2NDAzNTciLCIxODY3ODk5OSIsIjE4NjI0MzY3IiwiMTg5MjQzMTIiLCIxODQxODg5NyIsIjE4Mjg1MTUwIiwiMTg1Mzg3ODYiLCIxODU5NTk3NyIsIjU5ODE3IiwiMTg1MzUwMjAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==""",500
26252,55,22,1,13,"""Urban Bakes & Cafe""","""415, 5th Main Road, OMBR Layout, Banaswadi, Bangalore""","""080 64501888
+91 9036501888""","""https://www.zomato.com/bangalore/urban-bakes-cafe-banaswadi?context=eyJzZSI6eyJlIjpbIjE4MzUzODk2IiwiMTg2NTc3NjYiLCIxODY2NDQxMiIsIjUyMjU2IiwxODM3NTQ5NywiNTczOTciLCIxODM2NjY1OCIsIjUyMTgzIiwiNjA4NTciLCIxODU1NTE2NCIsIjE4MzY5ODE5IiwiNTIxODciLCIxODAxMTY0NCIsIjE4NzU3NzE5IiwiMTg5NDM0MTgiLCIxODU2NTA4NyJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gS2FtbWFuYWhhbGxpIn19""",500
4076,33,4,2,12,"""Goli Vada Pav No. 1""","""76/2B, 4, Main Road, Bellandur, Bangalore""","""+91 9706319959""","""https://www.zomato.com/bangalore/goli-vada-pav-no-1-bellandur?context=eyJzZSI6eyJlIjpbIjE4MjUxNTk5IiwiMTgyOTgyNzMiLCIxODYxOTkyNCIsIjE4NDE3NTU1Iiw1NjgxNiwiMTg4MTk5OTEiLCIxODY1NTAxMCIsIjE4ODkzMTY2IiwiMTgyNDY0ODgiLCIxODYyMTg4MCIsIjE4NTUxNzM5IiwiNTQzMDUiLCIxODg0MDQzMCIsIjUyNTU4IiwiMTg0MjI5MjciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==""",200
39191,13,1,1,20,"""MG's Fine Dining & Bar - Springs Hotel & Spa""","""Springs Hotel & Spa, 19, H. Siddaiah Road, Off JC Road, Near, Basavanagudi, Bangalore""","""+91 8022224777""","""https://www.zomato.com/bangalore/mgs-fine-dining-bar-springs-hotel-spa-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4MTQwNzk5IiwiNTEwNDQiLCIxODkwNDQ4NCIsIjUxMTAyIiw1NDMzMCwiMTgyMDgzODkiLCIxODA5NzkxMSIsIjE4NjMxMDcwIiwiNjA2MDEiLCIxODcwNjg5OSIsIjUyNjM1IiwiNTA4MjciLCI1NDM0OSIsIjE4NTg4MzI5IiwiMTg3MTMwOTgiLCI2MTczNyIsIjE4OTQ2ODk5IiwiMTg1NDAxOTIiLCIxODgyMTY5NyIsIjE4OTMzMTk5IiwiNTE5MzMiLCI1MjI2OSIsIjE4Mzg1NDE2Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBMYXZlbGxlIFJvYWQifX0=""",800
7187,10,11,2,30,"""Facebake""","""151, 8th Cross, Asawath Nager, Near Kalamandir, Marathahalli, Bangalore""","""+91 8033054332""","""https://www.zomato.com/bangalore/facebake-marathahalli?context=eyJzZSI6eyJlIjpbIjE4MzY5MzA1IiwiNjExNDciLCI1OTI5NiIsIjE4OTQxNzc3IiwxODU0NTk5NSwiMTg5MjI3MTEiLCI2MDg4MCIsIjE4NzIzMjExIiwiNjA2MDAiLCIxODg1MjY3OCIsIjE4NjM4NTYyIiwiNjA0NzkiLCI1ODQ3NyIsIjE4NjE5OTEyIiwiMTg2MTY5MzEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19""",300
23338,5,4,1,5,"""More Pizza""","""Ground Floor, 21, Krishnama Raju Layout, Near Oracle Dorasani Palya, JP Nagar, Bangalore""","""+91 9611111141
080 42229996""","""https://www.zomato.com/bangalore/more-pizza-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTM3OTM2IiwiNTczMTAiLCIxODg4NzYwOSIsIjYxMjY3IiwxODcxODM3MCwiMTg3NzE4MjYiLCIxODg5NzUxMyIsIjE4NDgwMDIyIiwiMTg2MTUyNzkiLCI1ODY1OCIsIjE4NzM5NjQ0IiwiNTY0MjIiLCI1NzU5NiIsIjU4NjU2IiwiNTE2ODQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19""",450
33101,18,51,2,10,"""The Kream Story""","""360, 1st Main Road, Koramangala 7th Block, Bangalore""","""+91 6363455684""","""https://www.zomato.com/bangalore/the-kream-story-koramangala-7th-block-bangalore?context=eyJzZSI6eyJlIjpbIjYxNTE3IiwiMTgyMDMwMjQiLCIxODE5ODkwOSIsIjE4NTg0NDk0IiwxODc5NjQ4OSwiNTUxNjIiLCIxODYzMjIyNCIsIjE4MzA2MDE1IiwiMTg1NDI3MzAiLCIxODcyODIxMyIsIjE4Nzg1NDQyIiwiMTg3MDE3NTUiLCIxODUwMzc0NSIsIjUxMzMyIiwiMTg3NjY2MjgiLCI1NTczNiIsIjUxMjU1IiwiMTg4NDgxODEiLCI1NDY3NCIsIjE4NjI3OTU2IiwiMTg2NDIwMzciLCIxODY2NjM1OCIsIjU1NjQ2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBLb3JhbWFuZ2FsYSA2dGggQmxvY2sifX0=""",500
13889,1,4,2,1,"""Pehla Niwala""","""24, 4th Cross, Narayan Reddy Layout, Electronics City Phase 2, Electronic City, Bangalore""","""+91 9972528902""","""https://www.zomato.com/bangalore/pehla-niwala-electronic-city?context=eyJzZSI6eyJlIjpbIjE4NjI3NjU4IiwiMTg2MzE5MTkiLCIxODYzNzcyMiIsIjE4NjQ2NjU2IiwxODY1MjEwNywiMTg2NTM5MjgiLCIxODcxMzkwMiIsIjE4NzIyNzk0IiwiMTg3Mjk1NzciLCIxODczNTQ0NCIsIjE4NzM4OTk5IiwiMTg4NjEwNzEiLCIxODkwMTExOCIsIjE4OTIxMDcwIiwiMTg5MjA0NDUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEVsZWN0cm9uaWMgQ2l0eSJ9fQ==""",400
25836,55,4,2,13,"""Hotel New Karthik""","""38/1 Banaswadi Main Road, Maruti Seva Nagar, Banaswadi Bangalore""","""+91 9036802425""","""https://www.zomato.com/bangalore/hotel-new-karthik-banaswadi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzYwMjc4IiwiMTg3NjMyOTYiLCIxODc2MDM3OCIsIjE4NzYwNDQyIiwxODc2MDI0NywiMTg3NjQ1NzAiLCIxODc3NDM0OCIsIjE4ODIyMjkwIiwiMTg4OTkwNjQiLCIxODYwNjQ4OCIsIjE4NjA4NDkxIiwiMTg2MzY5ODQiLCIxODY0NDMzMCIsIjE4NjM3NzI0IiwiMTg2NTQ2NzQiLCIxODcxNzM0OCIsIjE4OTIzMjk2IiwiMTg5NDQ0NDIiLCIxODkzNTA5NiIsIjE4OTM2NDg4Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBLYW1tYW5haGFsbGkifX0=""",300
4078,14,1,2,12,"""Mughal Treat""","""334, Doddkanhalli, Near WIPRO Corporate Office, Sarjapur Road, Bangalore""","""080 49652673""","""https://www.zomato.com/bangalore/mughal-treat-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4NjE5OTI0IiwiMTg0MTc1NTUiLCI1NjgxNiIsIjE4ODE5OTkxIiwxODY1NTAxMCwiMTg4OTMxNjYiLCIxODI0NjQ4OCIsIjE4NjIxODgwIiwiMTg1NTE3MzkiLCI1NDMwNSIsIjE4ODQwNDMwIiwiNTI1NTgiLCIxODQyMjkyNyIsIjE4MzgyOTM5IiwiMTgzNTkxMDkiLCIxODc2NzI1OCIsIjE4NjIxMjUyIiwiNjExNzEiLCIxODQ4MTk3NiIsIjE4NjQxODc5IiwiMTg1ODA4MjMiLCIxODcyOTU5OSIsIjE4ODk1Mjg2IiwiMTg4MDE0NDYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==""",700
32746,3,1,2,10,"""Reddy's Paradise""","""1131, 17th Cross, 7th Sector, Near Vasan Eye Clinic, HSR, Bangalore""","""+91 9071797093""","""https://www.zomato.com/bangalore/reddys-paradise-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODkzMzQzIiwiNTg2MjAiLCIxODY4MzI1NyIsIjE4NDA3OTE0IiwxODY4NDEzOSwiMTg1NjkxMjQiLCIxODM5MTMyMSIsIjE4ODYyNzc1IiwiMTg0NjUwMzUiLCI1MDk2MSIsIjE4ODAyNjU3IiwiMTg2MzE3OTMiLCIxODIyNDYzNyIsIjUwMDQ3IiwiMTg3MDk3MzgiLCI1Mjk3MSIsIjE4NjMyMTY1IiwiMTg1NjU1OTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDZ0aCBCbG9jayJ9fQ==""",700
11505,23,24,4,7,"""House Of Commons""","""122/B, Jyothi Nivas Road, 5th Block, Koramangala 5th Block, Bangalore""","""080 45128604""","""https://www.zomato.com/bangalore/house-of-commons-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjE4NTM3NTg1IiwiMTg1ODA3MzAiLCI1NDEyNyIsIjE4MjIxNTQ0IiwxODMyMzYzMCwiMTg2ODMyNTciLCI1NzM1NSIsIjE4NjUxNTQ1IiwiMTg1ODI1MDciLCIxODM4NzQxMCIsIjE4NjIwMzIyIiwiMTg2MDQyNDkiLCIxODk0Mzg3NyIsIjU4ODAyIiwiMTg1NzA4ODAiXSwidCI6IlB1YnMgJmFtcDsgQmFycyBpbiBCVE0ifX0=""",1000
29228,23,2,3,9,"""Drava""","""104, 3rd Floor, 1st Main, 5th Block, Jatti Building, Koramangala 5th Block, Bangalore""","""080 49653135""","""https://www.zomato.com/bangalore/drava-koramangala-5th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjI3MzY5IiwiMTg2MDU0MTciLCIxODMyMzYzMCIsIjE4NzAzNTYyIiwxODg2ODEyNywiNTczNTUiLCIxODcwOTYyNyIsIjU4ODUzIiwiMTg2MDQyNDkiLCIxODc0NDMyNiIsIjE4MzA0NzY0IiwiNTg4MDIiLCI1NDA0NiIsIjE4NDg5MTE3IiwiNTIyMjMiLCI1NzA5OCIsIjE4NTM1MDYzIiwiMTg4NDEwNTQiLCIxODIyNDY0OSIsIjE4NjAyODgwIl0sInQiOiJOaWdodGxpZmUgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNHRoIEJsb2NrIn19""",1500
36857,26,1,1,8,"""Ocean""","""511, 6th Block, Koramangala 6th Block Club Road, Koramangala 6th Block, Bangalore""","""+91 9742127026
080 41435672""","""https://www.zomato.com/bangalore/ocean-koramangala-6th-block?context=eyJzZSI6eyJlIjpbIjUyNTUzIiwiMTg2NTg0NjYiLCIxODY5OTgwNCIsIjU1MTQ5Iiw1MTkxNiwiMTg3NzQzOTEiLCI1MDUwNSIsIjUxNjY4IiwiNTk4MDYiLCIxODM4MjkzNCIsIjUzNDQ0IiwiNTE2OTIiLCIxODYwODc3NyIsIjE4NzI4MTk1IiwiMTgzMDYwMTUiLCI1ODc1MCIsIjE4NTUxNDI2IiwiNjEyODAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDd0aCBCbG9jayJ9fQ==""",700
17384,15,4,1,3,"""Bharat Kitchen""","""1/44, Venkatapura Main Road, Koramangala 1st Block, Bangalore""","""+91 8480050000""","""https://www.zomato.com/bangalore/bharat-kitchen-koramangala-1st-block-bangalore?context=eyJzZSI6eyJlIjpbIjUzODg4IiwiMTg5MjczNDciLCI1NTIwMyIsIjU1Njk4IiwxODg1MjQ3NSwiNTU1NDAiLCIxODkwMTMxMSIsIjE4ODIwNjIwIiwiMTg4MDY4MDciLCIxODgxMTA1MyIsIjE4Mzk2Nzc1IiwiMTgzMzMxNjYiLCI1NTU0MSIsIjE4ODA2ODQxIiwiNjA4OTkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==""",300
16757,15,1,2,3,"""Sharma's Malai & Masala""","""1018, 80 Feet Road, Near Wipro Tech Park, 1st Block, Koramangala 1st Block, Bangalore""","""+91 7009006979
080 40926677""","""https://www.zomato.com/bangalore/sharmas-malai-masala-koramangala-1st-block?context=eyJzZSI6eyJlIjpbIjE4OTAyNzM2IiwiMTg3Mzg4NzIiLCIxODg5NzE1MSIsIjE4Nzc4MTgyIiw1NjIzMSwiMTg2Nzc4NTQiLCIxODY3MzkxNiIsIjU4MTI5IiwiMTgyNTQ1NjYiLCIxODkzMzkzOCIsIjE4OTQyNTc4IiwiMTg5NDM1MzAiLCI1NDk5OCIsIjE4Mjc1MDM2IiwiNTI1MzIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==""",550
1987,31,1,1,26,"""Sri Bhagya Grand""","""1065/A, 5th Cross, 13th Main, Vijaya Bank Layout, Bannerghatta Road, Bangalore""","""+91 9035066066""","""https://www.zomato.com/bangalore/sri-bhagya-grand-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjYxMzYwIiwiMTg1NTk0ODAiLCI1MDEyMCIsIjU2Mjg3IiwxODIzNzkwNSwiNjA0ODAiLCIxODQzMDc1MiIsIjE4NjEyNjcyIiwiMTg2NDA2NzgiLCI1NjI4OSIsIjE4NjE1OTY4IiwiMTg1NTkzODMiLCI1MDY0NSIsIjE4MzY2NjgwIiwiMTg4MDY2MzAiLCIxODgyNDMwMyIsIjE4OTIyNDMxIiwiNTEyNDgiLCIxODM2NzY3NCIsIjUxMjQzIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==""",450
15626,29,13,1,6,"""Marzipan Cafe & Bakery""","""22, Ulsoor Road, (ground floor of Sunrise Chambers), Bangalore""","""+91 9844422724
+91 9902069665""","""https://www.zomato.com/bangalore/marzipan-cafe-bakery-ulsoor?context=eyJzZSI6eyJlIjpbIjUyMzAwIiwiMTg1Mjk4MTYiLCI1MTg1OCIsIjE4NjE4OTI2IiwxODE0MDgwMSwiMTg0MzU2NzYiLCIxODAxMDMwMSIsIjUyODE3IiwiNTAyODEiLCI1MjEwNiIsIjUyNTc5IiwiMTgzNjk4NTIiLCI1MTk4MCIsIjUxNzkxIiwiNTA3NjkiLCIxODM0NDU5OSIsIjE4ODU3MzU3IiwiMTg1ODgxMTIiLCIxODc2MDM0NyIsIjUwODU2IiwiNTI5OTIiLCI1MjMwMSIsIjE4Mzc4NzM5Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBGcmF6ZXIgVG93biJ9fQ==""",700
15622,29,1,1,6,"""Citrus Cafe - Lemon Tree Premier""","""Lemon Tree Premier, 2/1, St. Johns Road, Ulsoor, Bangalore""","""080 44802005
+91 9986771761""","""https://www.zomato.com/bangalore/citrus-cafe-lemon-tree-premier-ulsoor?context=eyJzZSI6eyJlIjpbIjE4NTA5NzgzIiwiNTE3ODkiLCI1NzMyOSIsIjUxNDYxIiw1MjMwMCwiMTg1Mjk4MTYiLCI1MTg1OCIsIjE4NjE4OTI2IiwiMTgxNDA4MDEiLCIxODQzNTY3NiIsIjE4MDEwMzAxIiwiNTI4MTciLCI1MDI4MSIsIjUyMTA2IiwiNTI1NzkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEZyYXplciBUb3duIn19""",2200
18578,22,11,6,24,"""Bombay Kulfis""","""556, HAL, Stage 3, Jeevan Bima Nagar Road, Indiranagar, Bangalore""","""+91 6362951075""","""https://www.zomato.com/bangalore/bombay-kulfis-indiranagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzkxMDA5IiwiMTg1MDk4NTEiLCIxODk0NTE2OSIsIjE4NzY2NDY1IiwxODg1MjY1OSwiNTU0MDMiLCI1NzIxNSIsIjE4NjA5MTU2IiwiNjA3MDEiLCIxODcwOTM0NyIsIjUyMDM5IiwiMTg1MTQ3NjMiLCIxODkwMjIwOCIsIjE4NjA5MTYzIiwiNjAyODQiLCI1MzI4NCJdLCJ0IjoiRGVzc2VydHMgJiBCYWtlcyBpbiBJbmRpcmFuYWdhciJ9fQ==""",200
9319,26,1,2,7,"""Anupam's Coast II Coast""","""113, 6th Cross, Koramangala 6th Block, Bangalore""","""080 41460555
080 41460666""","""https://www.zomato.com/bangalore/anupams-coast-ii-coast-koramangala-6th-block?context=eyJzZSI6eyJlIjpbIjE4MzQ2MzU1IiwiMTg0MjI4OTQiLCI1NDgyMiIsIjUwMjYxIiw1MDA0NywiNTc4NzgiLCIxODg2Mjc3NSIsIjE4MjE2Njc4IiwiMTg3MDQyMjAiLCIxODQ4OTExNyIsIjUzOTk2IiwiNTEwNDEiLCIxODcwNjA4MCIsIjUxMjU1IiwiMTgzODczOTMiLCIxODc2NTQ2NCIsIjE4NzQ4NjA3IiwiMTg5MDE4ODAiLCIxODkyOTA5NyIsIjE4NjU4Nzk0IiwiMTgwODk2OTciLCIxODY2MDcyNiIsIjYwMDkwIiwiMTgyMDgzNTIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==""",700
47162,9,17,1,28,"""Empire Juice Shop""","""3rd Floor, Orion Mall, Brigade Gateway, Dr. Rajkumar Road, Malleshwaram, Bangalore""","""080 40414141""","""https://www.zomato.com/bangalore/empire-juice-shop-malleshwaram?context=eyJzZSI6eyJlIjpbIjE4NjMwNDk0IiwiMTg4NTY5NDkiLCIxODcxODg4OCIsIjE4ODc2Njc0Iiw2MDU0NSwiNTc2NjgiLCIxODkwMDY2OCIsIjUzMTU4IiwiMTg0MTg1MjYiLCIxODU3MjIzNCIsIjE4NDE0MzQwIiwiNTgxNjAiLCI1ODkwOCIsIjUzMTg4Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBSYWphamluYWdhciJ9fQ==""",150
24861,11,22,1,23,"""Cafe Thulp""","""21, 2nd Cross, CPR Layout, Kammanahalli Road, Kammanahalli, Bangalore""","""080 41606454
080 41606452""","""https://www.zomato.com/bangalore/cafe-thulp-kammanahalli?context=eyJzZSI6eyJlIjpbIjE4NDI0MDkxIiwiMTg1ODU2MzgiLCIxODUzMDI2NyIsIjUxMDgxIiw1MjA1NiwiMTg0MzI5NzUiLCIxODUwMzc1MiIsIjUwNDg0IiwiMTgzNTMxMDIiLCIxODIxNjY2NCIsIjUzNjc2IiwiMTg2NjM1NzIiLCIxODU2MzkwNyIsIjUxNDU1IiwiMTg5MzUzNjIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEthbHlhbiBOYWdhciJ9fQ==""",1000
3853,10,4,2,12,"""Sri Vishnu Veg""","""127, Kadubisannhalli, Panathur Main Road, Marathahalli, Bangalore""","""+91 8971112280
+91 9964394099""","""https://www.zomato.com/bangalore/sri-vishnu-veg-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDMyOTk1IiwiMTg1MDM3MjMiLCIxODYyNzYyOCIsIjE4NTM5NjQ4IiwxODY2MzcwNywiMTg3NzQ2MDkiLCIxODc4OTY4MyIsIjU2NTgzIiwiMTg3NjA4MDMiLCIxODg2MjM0MCIsIjE4NjQ2MDAyIiwiMTg2NTUyOTciLCIxODM2MjQxMCIsIjE4Mzc5NjU2IiwiNTI0MTciLCI2MTM1OSIsIjE4MjU0NTY2IiwiMTg0MjM0MjQiLCIxODk0MDYzNiIsIjE4Njk3MDA3IiwiNTU5NDAiLCIxODM0NjMzNyIsIjE4NjU0NjE4IiwiMTg2Mzc5NTEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==""",200
9927,23,22,2,7,"""Billionaires Cafe""","""20/1, Husna's Paradise, 1st Floor, KHB Colony, Koramangala 5th Block, Bangalore""","""+91 9845553555""","""https://www.zomato.com/bangalore/billionaires-cafe-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjUxOTE2IiwiNTc4MzIiLCIxODkyNjc0NSIsIjE4OTI2NzkyIiwxODY0NDM3NCwiNTkxOTEiLCIxODcyODIxMyIsIjE4NzY2MzM3IiwiMTg3MTEwNjEiLCIxODY2NjM1OCIsIjE4NTc5OTY1IiwiMTg4MjE3NjQiLCIxODMyMzYzMCIsIjE4NDg5MTMwIiwiNTg4NTMiLCIxODYxOTQ1MCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19""",600
16938,3,29,6,3,"""Igloo Shakez & Bytez""","""18, Munia Appa Complex, HSR Layout, Sector 7, HSR, Bangalore""","""+91 7259444670""","""https://www.zomato.com/bangalore/igloo-shakez-bytez-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjYwODMyIiwiMTgzNzIxMzMiLCIxODY4NDE2NiIsIjE4NjgyMzAxIiwxODY2MTI5NCwiMTg4NTc4NDciLCIxODUxNjkyNSIsIjE4NDg3MTk5IiwiNTk0NjEiLCIxODQyNjA4MSIsIjE4ODgwMTYzIiwiMTg2NjM4NjgiLCIxODc4NDMwOCIsIjUzODc3IiwiMTg1ODE5MzMiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gSFNSIn19""",300
44207,30,4,2,25,"""Crispy Fried Chicken""","""14/1, Naganpalya Main Road, MS Nagar, New BEL Road, Bangalore""","""+91 9742775556""","""https://www.zomato.com/bangalore/crispy-fried-chicken-new-bel-road-bangalore?context=eyJzZSI6eyJlIjpbIjU2MzI1IiwiMTgzMzMxMzEiLCIxODg2NjU2OSIsIjE4OTIzNzI5IiwxODg1NTk4MywiNTU1NzAiLCI1MTU3NSIsIjU0MDAwIiwiMTg0Nzg5NTgiLCIxODU5NTA5MCIsIjYxNjYwIiwiMTg0MzA3NzgiLCIxODM0MDUzOSIsIjU2NTA4IiwiNTQ4NDUiLCI1NjI1OSIsIjE4NjE5MDYwIiwiMTg5MjM3MjUiLCI1MTQyMiIsIjE4Nzc5MDYwIiwiMTg4OTQ0ODkiLCI1Mzg5NSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gTmV3IEJFTCBSb2FkIn19""",150
1286,8,4,2,26,"""Rayaan's BBQ""","""BTM Layout 2nd Stage, Opposite to Mico Layout Police Station, BTM, Bangalore""","""+91 9986588009""","""https://www.zomato.com/bangalore/rayaans-bbq-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjAyODY1IiwiMTg4NzE2MjIiLCIxODQ2NTAzNSIsIjE4NjU5MjI0IiwxODgwNzY5NSwiMTg5MjYxNjYiLCIxODYxMzE5OSIsIjE4NDMwMjMzIiwiMTg3MDExMTMiLCIxODc3NTAxMiIsIjE4NjEwNzk0IiwiMTg1NTEyOTAiLCIxODAyMjI2NSIsIjE4NzI5Mzk0IiwiNTI0NjAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19""",350
30747,26,4,2,18,"""Rice and Rolls""","""506, 6th Cross, 6th Block, Club Road, Koramangala 6th Block, Bangalore""","""080 41737475""","""https://www.zomato.com/bangalore/rice-and-rolls-koramangala-6th-block?context=eyJzZSI6eyJlIjpbIjE4NzM3NTA4IiwiMTg5NDEyMzgiLCIxODk1MTg2NSIsIjE4OTUxODk5Iiw2MTYwMiwiMTg5MzI5OTAiLCI1OTY2NSIsIjE4NTYyMjAzIiwiMTg5NTMxOTciLCIxODU3MTM0OCIsIjE4NzI1NjA3IiwiNjA3ODciLCIxODY0MjIxMyIsIjE4OTE5ODI4IiwiMTgzODU0NTkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDV0aCBCbG9jayJ9fQ==""",500
31728,8,4,1,18,"""Nanna Munna Paratha House""","""65, 60 Feet Road, KEB Layout, Narayan Gowda Layout, 1st Stage, BTM Layout, Bengaluru""","""+91 9206241013""","""https://www.zomato.com/bangalore/nanna-munna-paratha-house-1-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzYzOTUwIiwiNjA0ODAiLCI1NjQ4OCIsIjE4ODQ5MDE3IiwxODczNTY0MywiMTg2Mzk3NDUiLCIxODgyMjYzMiIsIjE4NjgwMDk5IiwiMTg3OTEwOTIiLCIxODg5NDk4MiIsIjE4NTUxMjYwIiwiNTE1OTIiLCIxODQ2NzIxMSIsIjE4NzgxMzYwIiwiMTg0ODkxMzciXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDV0aCBCbG9jayJ9fQ==""",300
33334,23,1,2,10,"""Nagarjuna""","""138, 1st Cross, KHB Colony, Koramangala 5th Block, Bangalore""","""+91 7204216000
+91 7204217000""","""https://www.zomato.com/bangalore/nagarjuna-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjE4MzgwODMxIiwiMTg4NjY2NjMiLCIxODczMDEyMSIsIjE4NTk0OTM3Iiw1MzIzMCwiNTcwMzkiLCI1MjI5MSIsIjU1NzE1IiwiNTAwNDUiLCI1MDg2MyIsIjE4NTgyNDkxIiwiMTg2MjIyNjgiLCIxODczNDYzMCIsIjE4NTAzNzMzIiwiNTA3MTYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDZ0aCBCbG9jayJ9fQ==""",800
